Red#0, 2.8492072429923527, 2.8492072429923527, 2.8492072429923527, 2.8492072429923527, 2.838352845200935, 2.838352845200935, 2.838352845200935, 2.6127089945095996, 2.6127089945095996, 2.6127089945095996, 2.6127089945095996, 2.6127089945095996, 2.6127089945095996, 2.4279495982673174, 2.248279101692143, 2.1494695512263053, 2.0133074946813836, 1.8721982831730217, 1.6588841676885622, 1.4734124193644262, 1.2543924218835207, 1.1299075841787305, 0.9786225437450654, 0.7937468463333118, 0.6460950469936292, 0.5550638614639023, 0.4611380235311923, 0.41285815808784243, 0.35840011652634984, 0.2996586184911268, 0.26067302025361, 0.23961776030410764, 0.18964399212130267, 0.14548294440504142, 0.1282384181013952, 0.12057714561705546, 0.10082469417050928, 0.09959602534179338, 0.07712853585297061, 0.07712853585297061, 0.060875326085466405, 0.05331239567486794, 0.05331239567486794, 0.042679858814934475, 0.042679858814934475, 0.0348453698829466, 0.031052304396482336, 0.02881581324770829, 0.02339287198798062, 0.021491791691623973, 0.017131651211102248, 0.015791529021007035, 0.013994263906106856, 0.007674309515804863, 0.006252162858829019, 0.004194257515760895, 0.0027111640150315887, 0.0017424965651818745, 4.514621273888187E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Green#0, 2.845238601284931, 2.845238601284931, 2.845238601284931, 2.845238601284931, 2.845238601284931, 2.845238601284931, 2.845238601284931, 2.552462080163174, 2.552462080163174, 2.552462080163174, 2.552462080163174, 2.552462080163174, 2.552462080163174, 2.352943753454883, 2.16777294948086, 2.0671111072042194, 1.937756902497836, 1.7993656671668974, 1.596410387698529, 1.4183960417913415, 1.2085919153876457, 1.0880268301609317, 0.9406183367090202, 0.7614544324362373, 0.6200561309636053, 0.5321641896974506, 0.4418380757249974, 0.39492618622598274, 0.34203047570620343, 0.285288369760076, 0.24680348985259146, 0.22486960795905062, 0.17663527707570453, 0.13511601612228188, 0.1195844942374163, 0.11174872435667399, 0.0930715846161163, 0.09148319110807712, 0.06994412112809437, 0.06994412112809437, 0.05506380488914988, 0.047633254704312115, 0.047633254704312115, 0.03811826971036252, 0.03811826971036252, 0.030933139437427006, 0.02732588954503373, 0.025211665683815828, 0.020403177003185412, 0.018811906634838456, 0.0147961420487272, 0.013767073142591789, 0.01097561876984199, 0.005980070888525494, 0.005439999581343703, 0.003508944674348583, 0.0020615347820908785, 0.0013911234816633656, 9.036028795616937E-6, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Blue#0, 2.8624684125240054, 2.8624684125240054, 2.8624684125240054, 2.8624684125240054, 2.8624684125240054, 2.8624684125240054, 2.8624684125240054, 2.525606583048279, 2.525606583048279, 2.525606583048279, 2.525606583048279, 2.525606583048279, 2.525606583048279, 2.3262179137985, 2.143421529307151, 2.0433488896472074, 1.9139529984145012, 1.7793402298613072, 1.5848607061549027, 1.412768675058119, 1.209423031949743, 1.0934011303354951, 0.9470028832217141, 0.7695559758530028, 0.628456554080708, 0.5385575288817496, 0.44774383853559835, 0.40053993006224103, 0.3461078301120605, 0.2883747891028544, 0.24827911632625432, 0.22402499266114353, 0.174679528011104, 0.1335437626918265, 0.11795164123636555, 0.10929302789402816, 0.09097455486517046, 0.08834501865747413, 0.06770881446058599, 0.0673290708767223, 0.05334267620943198, 0.04588016581530088, 0.04512074776786332, 0.03673459422458485, 0.03629817633890938, 0.02964831083163078, 0.02626927863068232, 0.02396942943083509, 0.01943516960275733, 0.017965516005797787, 0.013929648319803197, 0.012795548838494536, 0.010315505070903659, 0.005438131824843271, 0.004926814913200472, 0.002915025808469239, 0.0016024995361431076, 7.540545465388104E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Red#1, 2.9319808932475597, 2.9319808932475597, 2.9319808932475597, 2.9319808932475597, 2.7073000485793712, 2.7073000485793712, 2.4981017348120322, 2.4981017348120322, 2.4981017348120322, 2.4981017348120322, 2.4981017348120322, 2.2603104719643357, 2.2603104719643357, 2.2603104719643357, 1.9876975266062058, 1.9237125118973548, 1.7791734076109844, 1.760483496291668, 1.6118165281279753, 1.4364265039384896, 1.2970005821113808, 1.136251831300175, 0.9930229785765617, 0.8800134103156302, 0.7885805614205605, 0.7207123743140992, 0.6500810898220021, 0.5590056501045274, 0.495878659314697, 0.42529161925090586, 0.4005225157599291, 0.38057708028437714, 0.38057708028437714, 0.33185670053219823, 0.33185670053219823, 0.28612867553733046, 0.2723875486186693, 0.2607124795250792, 0.23024918984264445, 0.18269738413093242, 0.18203695616623566, 0.18203695616623566, 0.17697800694095422, 0.13188026974223788, 0.13188026974223788, 0.11466900921406743, 0.11349367550420632, 0.10155768682117076, 0.09283174658222221, 0.08502616163431784, 0.07596983204181557, 0.06271411002878474, 0.05455633867238375, 0.04912665289482312, 0.04036405497924666, 0.03543410574760736, 0.03117966551192435, 0.027266053874647762, 0.022773876068557276, 0.02130546205465239, 0.013783688789093869, 0.012626104493276294, 0.007094979171319418, 0.004476879934910467, 6.331380814132374E-4, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Green#1, 2.9323089177941983, 2.9323089177941983, 2.9323089177941983, 2.9323089177941983, 2.6201948303171516, 2.602845453807799, 2.3433337847915583, 2.3433337847915583, 2.3433337847915583, 2.3433337847915583, 2.3433337847915583, 2.104774203932607, 2.104774203932607, 2.104774203932607, 1.8405088439738166, 1.7777530169253482, 1.6395313763210237, 1.6274627792218839, 1.4816539585541992, 1.3163545703869899, 1.1857814912810998, 1.0305938157294108, 0.8966053223611503, 0.7904275959506946, 0.7050253617375596, 0.6440761291845595, 0.5761111419921713, 0.49138443472607785, 0.4328721531360994, 0.36995579566829556, 0.3464905149514577, 0.32481114982694037, 0.32481114982694037, 0.280652866122264, 0.280652866122264, 0.23788184400630472, 0.22546271067671333, 0.21286668150280444, 0.18626229569862554, 0.14621636552685643, 0.1445530909535263, 0.1445530909535263, 0.1373950881669338, 0.10228313880214755, 0.10228313880214755, 0.08776656969588296, 0.08669855417495245, 0.07721730773287662, 0.07065604728740467, 0.06356068701576825, 0.0563985230646026, 0.04546830278555153, 0.04004732847107044, 0.03809477230719021, 0.03064517343556158, 0.026664797816862335, 0.02306843909540514, 0.020069163009355444, 0.016175392053559005, 0.014445300711401527, 0.008697450942690301, 0.007580135527327765, 0.003677181621497794, 0.0014426300440242112, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Blue#1, 2.920782847504255, 2.920782847504255, 2.920782847504255, 2.920782847504255, 2.5481617057705908, 2.518252464549338, 2.2194351666204413, 2.2194351666204413, 2.2194351666204413, 2.2194351666204413, 2.2194351666204413, 1.9860521313346964, 1.9860521313346964, 1.9860521313346964, 1.7384920576013225, 1.6790073985431968, 1.5398220699984684, 1.526198123849547, 1.3874612707832448, 1.2334461342464598, 1.1100652494516006, 0.9588010451002458, 0.8272724667008141, 0.728395731408135, 0.6476323330289598, 0.5907475695799644, 0.5238637821049378, 0.4419358653256687, 0.3851934260434179, 0.3260835938161474, 0.30282999325812104, 0.278996997283875, 0.278996997283875, 0.2364930078170136, 0.2364930078170136, 0.19417593201965716, 0.1820975036183165, 0.16862941700724343, 0.142087919970452, 0.10786275256517161, 0.10682914970251249, 0.10548318874672521, 0.09593136128108176, 0.07075494934048855, 0.07075494934048855, 0.05912261184769513, 0.05814470251590611, 0.05187901331232825, 0.04807144003874927, 0.04187709950118951, 0.03685258897902185, 0.029121369220974653, 0.024629902256215006, 0.024629902256215006, 0.018042118642279267, 0.015143838896988006, 0.012422506746923318, 0.010759287814145525, 0.007537449914634857, 0.00600211106614367, 0.0025693530626470793, 0.0011572593329340138, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Red#2, 2.4961076623788423, 2.4961076623788423, 2.4961076623788423, 2.4961076623788423, 2.4796993717880667, 2.4796993717880667, 2.4796993717880667, 2.4796993717880667, 2.4796993717880667, 2.1478894250991067, 1.993751049913827, 1.9153306404058252, 1.9153306404058252, 1.9153306404058252, 1.659860787357427, 1.584376711084008, 1.4958349820836192, 1.4677857931765739, 1.2426731765116665, 1.1500471359854643, 1.0256436219033658, 0.7941995959210096, 0.7757802273057245, 0.5818208307219275, 0.4188879477145949, 0.4188879477145949, 0.08122083397944481, 0.027111267552284064, 0.027111267552284064, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Green#2, 2.640079565412591, 2.640079565412591, 2.640079565412591, 2.6363049918780668, 2.561081471875431, 2.561081471875431, 2.561081471875431, 2.561081471875431, 2.561081471875431, 2.1944917579670222, 1.9717993364576207, 1.9624321309086568, 1.9624321309086568, 1.9624321309086568, 1.6920949114073178, 1.631573820280845, 1.5004594851418855, 1.5004594851418855, 1.2676007655922843, 1.1625098254016084, 1.043808276709231, 0.8074919549596249, 0.7948252485773655, 0.5874396235195705, 0.41751000498158886, 0.41751000498158886, 0.08028487070368423, 0.022860371373946572, 0.022860371373946572, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Blue#2, 2.674717285033472, 2.674717285033472, 2.674717285033472, 2.671261451486272, 2.595752926201986, 2.595752926201986, 2.595752926201986, 2.595752926201986, 2.595752926201986, 2.2412281864291854, 2.041030732911413, 2.013320712986096, 2.013320712986096, 2.013320712986096, 1.7550989931159229, 1.7013435666408558, 1.5677724728456675, 1.5677724728456675, 1.3415389807470952, 1.2361808184683385, 1.114285364949676, 0.8787390011230417, 0.8699345512656573, 0.6452253248994106, 0.46336975329994423, 0.46181017000300234, 0.10156181142199161, 0.04305310895076251, 0.04305310895076251, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Red#3, 1.3965737977588841, 1.3965737977588841, 1.3965737977588841, 1.384187715984251, 0.18027616197317284, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Green#3, 1.106596337288003, 1.106596337288003, 1.106596337288003, 0.9721945173107631, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Blue#3, 1.114915460066316, 1.114915460066316, 1.114915460066316, 0.7992315865624441, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
Red#4, 2.2497386356660805, 2.2497386356660805, 2.2497386356660805, 2.2497386356660805, 2.2497386356660805, 0.9716682662430056, 0.9716682662430056, 0.8566275713780771, 0.8566275713780771, 0.8566275713780771, 0.8566275713780771, 0.8566275713780771, 0.8566275713780771, 0.8566275713780771, 0.8566275713780771, 0.8566275713780771, 0.8566275713780771, 0.8462625633486718, 0.7690879573121765, 0.7690879573121765, 0.7690879573121765, 0.7216311479034582, 0.6055616577112404, 0.5538546149704638, 0.526072672932406, 0.4378988695322711, 0.4378988695322711, 0.3722425672913716, 0.17435084395680595, 0.17435084395680595, 0.17435084395680595, 0.10672365949955485, 0.10672365949955485, 0.10672365949955485, 0.07635007920169141, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0, 0.0
